1,-132.0
2,-230.0
1,-86.0
2,-163.0
3,-161.0
4,-167.0
5,-205.0
6,-205.0
7,-201.0
8,-193.0
9,-132.0
10,-206.0
11,-170.0
12,-145.0
13,-210.0
14,-201.0
15,-178.0
16,-146.0
17,-177.0
18,-208.0
19,-159.0
20,-161.0
21,-207.0
22,-200.0
23,-145.0
24,-171.0
25,-152.0
26,-176.0
27,-171.0
28,-198.0
29,-201.0
30,-181.0
1,-192.0
2,-166.0
3,-202.0
4,-149.0
5,-126.0
6,-209.0
7,-136.0
8,-200.0
9,-196.0
10,-175.0
11,-185.0
12,-234.0
13,-291.0
1,-367.0
2,-198.0
3,-210.0
4,-184.0
5,-208.0
6,-160.0
7,-152.0
8,-178.0
9,-209.0
10,-180.0
11,-164.0
12,-179.0
13,-204.0
14,-148.0
15,-206.0
16,-203.0
17,-183.0
18,-190.0
19,-134.0
20,-152.0
21,-163.0
22,-206.0
23,-148.0
24,-186.0
25,-205.0
26,-205.0
27,-166.0
28,-176.0
29,-180.0
30,-204.0
31,-143.0
32,-179.0
33,-155.0
34,-197.0
35,-203.0
36,-201.0
37,-207.0
38,-161.0
39,-166.0
40,-207.0
41,-209.0
42,-157.0
43,-210.0
44,-58.0
45,-224.0
46,-3.0
47,-549.0
48,150.0
49,-596.0
50,-289.0
51,183.0
52,-172.0
53,98.0
54,-144.0
55,-114.0
56,109.0
57,181.0
58,-52.0
59,-159.0
60,-22.0
61,148.0
62,167.0
63,690.0
64,215.0
65,-90.0
66,924.0
67,-32.0
68,452.0
69,188.0
70,200.0
71,56.0
72,135.0
73,-71.0
74,185.0
75,386.0
76,-135.0
77,144.0
78,683.0
79,185.0
80,15.0
81,335.0
82,78.0
83,308.0
84,176.0
85,232.0
86,26.0
87,370.0
88,-176.0
89,933.0
90,-260.0
91,-449.0
92,189.0
93,-111.0
94,85.0
95,82.0
96,86.0
97,56.0
98,547.0
99,-274.0
100,200.0
101,171.0
102,-132.0
103,418.0
104,547.0
105,-507.0
106,804.0
107,102.0
108,-186.0
109,676.0
110,48.0
111,-16.0
112,228.0
113,1041.0
114,-120.0
115,-158.0
116,1090.0
117,-144.0
118,131.0
119,-268.0
120,373.0
121,236.0
122,199.0
123,62.0
124,557.0
125,-149.0
126,55.0
127,-119.0
128,-182.0
129,257.0
130,-267.0
131,52.0
132,-183.0
133,175.0
134,-178.0
135,649.0
136,864.0
137,292.0
138,23.0
139,-51.0
140,509.0
141,229.0
142,1269.0
143,-186.0
144,-53.0
145,1012.0
146,174.0
147,242.0
148,24.0
149,-57.0
150,164.0
151,503.0
152,2589.0
153,198.0
154,217.0
155,318.0
156,586.0
157,183.0
158,918.0
159,360.0
160,1228.0
161,253.0
162,-107.0
163,622.0
164,-11.0
165,-119.0
166,779.0
167,1972.0
168,-216.0
169,288.0
170,-95.0
171,494.0
172,1569.0
173,301.0
174,310.0
175,1131.0
176,1379.0
177,-123.0
178,159.0
179,876.0
180,-75.0
181,141.0
182,240.0
183,557.0
184,932.0
185,696.0
186,543.0
187,386.0
188,-23.0
189,463.0
190,14.0
191,-207.0
192,1456.0
193,569.0
194,197.0
195,479.0
196,-21.0
197,-159.0
198,-100.0
199,341.0
200,1784.0
201,472.0
202,810.0
203,1512.0
204,90.0
205,264.0
206,-36.0
207,920.0
208,601.0
209,223.0
210,447.0
211,477.0
212,-44.0
213,338.0
214,-34.0
215,57.0
216,-69.0
217,512.0
218,431.0
219,1722.0
220,1299.0
221,1629.0
222,570.0
223,734.0
224,1377.0
225,353.0
226,1054.0
227,314.0
228,-67.0
229,1474.0
230,333.0
231,308.0
232,484.0
233,1154.0
234,221.0
235,508.0
236,252.0
237,1300.0
238,1938.0
239,253.0
240,1153.0
241,225.0
242,161.0
243,499.0
244,210.0
245,219.0
246,1364.0
247,134.0
248,222.0
249,232.0
250,1081.0
251,1557.0
252,169.0
253,1941.0
254,573.0
255,264.0
256,321.0
257,135.0
258,1161.0
259,2287.0
260,350.0
261,486.0
262,133.0
263,964.0
264,805.0
265,-84.0
266,1834.0
267,253.0
268,880.0
269,615.0
270,241.0
271,1468.0
272,1594.0
273,1466.0
274,403.0
275,2823.0
276,362.0
277,818.0
278,687.0
279,1659.0
280,1059.0
281,289.0
282,321.0
283,266.0
284,2389.0
285,201.0
286,289.0
287,448.0
288,1389.0
289,1587.0
290,553.0
291,131.0
292,250.0
293,263.0
294,1661.0
295,1593.0
296,943.0
297,1622.0
298,1112.0
299,1920.0
300,1942.0
301,966.0
302,1754.0
303,1362.0
304,1503.0
305,1467.0
306,552.0
307,405.0
308,624.0
309,125.0
310,975.0
311,239.0
312,378.0
313,1045.0
314,934.0
315,245.0
316,380.0
317,2474.0
318,378.0
319,2284.0
320,379.0
321,642.0
322,2536.0
323,1798.0
324,2354.0
325,633.0
326,249.0
327,875.0
328,861.0
329,438.0
330,9.0
331,2892.0
332,952.0
333,582.0
334,825.0
335,971.0
336,282.0
337,893.0
338,21.0
339,2188.0
340,173.0
341,347.0
342,-25.0
343,52.0
344,1570.0
345,1374.0
346,12.0
347,590.0
348,2497.0
349,909.0
350,13.0
351,1835.0
352,-77.0
353,264.0
354,1074.0
355,248.0
356,687.0
357,77.0
358,896.0
359,244.0
360,326.0
361,690.0
362,595.0
363,72.0
364,1572.0
365,1511.0
366,952.0
367,1656.0
368,179.0
369,1025.0
370,1277.0
371,50.0
372,-135.0
373,1062.0
374,84.0
375,607.0
376,-28.0
377,367.0
378,294.0
379,-220.0
380,151.0
381,187.0
382,-158.0
383,1602.0
384,981.0
385,1331.0
386,1112.0
387,589.0
388,2791.0
389,833.0
390,1596.0
391,282.0
392,119.0
393,219.0
394,1187.0
395,1933.0
396,-273.0
397,206.0
398,-139.0
399,1284.0
400,301.0
401,2663.0
402,231.0
403,1753.0
404,474.0
405,536.0
406,865.0
407,976.0
408,493.0
409,620.0
410,541.0
411,1975.0
412,1331.0
413,877.0
414,2368.0
415,129.0
416,2054.0
417,1823.0
418,234.0
419,145.0
420,253.0
421,78.0
422,1471.0
423,304.0
424,342.0
425,235.0
426,924.0
427,2210.0
428,228.0
429,2024.0
430,1309.0
431,854.0
432,1508.0
433,343.0
434,375.0
435,1625.0
436,2825.0
437,376.0
438,562.0
439,350.0
440,2303.0
441,281.0
442,2255.0
443,401.0
444,369.0
445,1017.0
446,1820.0
447,2270.0
448,1502.0
449,1973.0
450,973.0
451,242.0
452,1477.0
453,869.0
454,763.0
455,307.0
456,1664.0
457,256.0
458,1478.0
459,215.0
460,325.0
461,972.0
462,270.0
463,282.0
464,238.0
465,1506.0
466,1981.0
467,1036.0
468,301.0
469,1586.0
470,1331.0
471,1608.0
472,585.0
473,684.0
474,132.0
475,1851.0
476,1809.0
477,214.0
478,2118.0
479,1784.0
480,233.0
481,2214.0
482,1253.0
483,934.0
484,-63.0
485,423.0
486,833.0
487,1450.0
488,235.0
489,457.0
490,1097.0
491,2648.0
492,49.0
493,973.0
494,1055.0
495,544.0
496,1520.0
497,1215.0
498,570.0
499,167.0
500,1290.0
501,274.0
502,-66.0
503,1192.0
504,1035.0
505,763.0
506,1859.0
507,1080.0
508,586.0
509,878.0
510,382.0
511,193.0
512,729.0
513,1553.0
514,148.0
515,1138.0
516,960.0
517,3.99680288865e-15
518,801.0
519,2431.0
520,1771.0
521,814.0
522,1597.0
523,1908.0
524,236.0
525,707.0
526,1918.0
527,1044.0
528,-75.0
529,438.0
530,1544.0
531,1583.0
532,692.0
533,1811.0
534,768.0
535,730.0
536,543.0
537,1165.0
538,2279.0
539,370.0
540,1758.0
541,2771.0
542,940.0
543,607.0
544,1710.0
545,987.0
546,1743.0
547,2191.0
548,1756.0
549,1804.0
550,430.0
551,2878.0
552,1571.0
553,1353.0
554,2287.0
555,235.0
556,2392.0
557,736.0
558,715.0
559,920.0
560,1596.0
561,718.0
562,355.0
563,848.0
564,306.0
565,1100.0
566,2064.0
567,2514.0
568,2509.0
569,1826.0
570,703.0
571,1868.0
572,400.0
573,467.0
574,1302.0
575,1863.0
576,1708.0
577,1972.0
578,1673.0
579,1672.0
580,2956.0
581,903.0
582,2858.0
583,2533.0
584,331.0
585,1229.0
586,260.0
587,1589.0
588,-56.0
589,1585.0
590,2739.0
591,2566.0
592,146.0
593,2876.0
594,677.0
595,266.0
596,1276.0
597,753.0
598,905.0
599,237.0
600,298.0
601,1626.0
602,1967.0
603,820.0
604,2456.0
605,1640.0
606,1961.0
607,1847.0
608,1582.0
609,2220.0
610,2864.0
611,1371.0
612,1713.0
613,1964.0
614,2636.0
615,2117.0
616,510.0
617,254.0
618,2251.0
619,1209.0
620,-205.0
621,1415.0
622,1738.0
623,1993.0
624,666.0
625,1626.0
626,1281.0
627,1207.0
628,294.0
629,223.0
630,276.0
631,17.0
632,2472.0
633,1769.0
