1,687.054602736
2,239.747619622
3,324.062193568
4,246.518979516
5,234.815674828
6,925.306181045
7,917.849090676
8,-29.9928405392
9,-45.2272474977
10,312.254281787
11,300.139301737
12,-19.0939929654
13,-43.1936679793
14,-59.9541833221
15,-38.7557862429
16,227.51512741
17,769.833103821
18,1270.20361894
19,614.923154229
20,899.951829588
21,437.41070804
22,277.969913594
23,1418.13153366
24,-45.803436211
25,946.047524821
26,29.5141417121
27,295.082007159
28,-58.9561206088
29,316.393537115
30,396.519628004
31,-78.9016598085
32,-4.06753181812
33,176.805004686
34,-20.3016838438
35,1472.11385978
36,215.304854979
37,-4.40391498308
38,-3.96385169173
39,840.449244671
40,-263.305683952
41,270.926257755
42,319.48651058
43,195.756113609
44,252.325529341
45,152.228453962
46,271.021234161
47,535.848117401
48,-32.9810238514
49,-58.4454543155
50,67.1546232667
51,-35.056884683
52,312.153673208
53,280.807518536
54,846.484433389
55,450.903105702
56,-13.8286080286
57,-37.7625986364
58,-63.7227648235
59,62.8060462178
60,865.18950404
61,1181.90942487
62,1749.1357188
63,238.54320852
64,281.139278583
65,35.801649336
66,5.75890765298
67,-21.2248266603
68,0.346359134484
69,513.888906135
70,349.701594561
71,0.700443218148
72,150.123451921
73,-39.1814954283
74,55.0002495176
75,-14.1157825066
76,233.498541499
77,-18.9443776815
78,710.608310987
79,165.985012874
80,257.884085198
81,-50.6885876312
82,201.368621427
83,122.675935579
84,247.31741265
85,191.548483331
86,409.730668077
87,362.816458673
88,303.465611452
89,-17.6384516037
90,237.304186542
91,241.053785037
92,-64.3744102883
93,302.152661227
94,12.9207051922
95,-22.509690505
96,891.218776895
97,-7.83276380278
98,751.756891687
99,293.074261593
100,-12.4891421264
101,1252.19180751
102,190.989559602
103,99.6352088222
104,-33.1562533159
105,-50.8307719377
106,-13.6445130764
107,-55.616797294
108,515.559571362
109,327.030875894
110,155.976172939
111,652.84081438
112,216.167724573
113,717.620137241
114,-25.3204771023
115,339.542430748
116,281.411419398
117,289.152443724
118,-5.02818840354
119,846.744567296
120,32.6239415224
121,1602.5142122
122,-40.3200161741
123,324.634555593
124,4.43161294882
125,1630.49272279
126,336.016825101
127,1098.42093616
128,-59.1937622952
129,865.662789869
130,598.387930435
131,38.6128088418
132,940.817339731
133,586.689714131
134,328.190329885
135,10.3136838369
136,-16.5074543817
137,30.0513208677
138,187.863629106
139,-31.5667945813
140,-20.3819325349
141,149.574136767
142,11.8062302662
143,826.909162715
144,33.7652040858
145,2086.13543013
146,491.19627231
147,-10.2549137395
148,882.100558643
149,-120.576890338
150,1471.8046582
151,607.353198599
152,331.095069722
153,852.824512118
154,-43.2721236263
155,212.500259077
156,1433.45892328
157,796.617755648
158,364.393291088
159,306.693363327
160,1334.55259871
161,318.308721905
162,225.038106064
163,658.261359991
164,1831.80597824
165,1204.97281307
166,1330.6804761
167,1312.23567928
168,1895.15879757
169,196.366210654
170,738.773630787
171,325.930605502
172,153.273990754
173,1151.44802965
174,946.500636614
175,505.429868843
176,618.584639237
177,616.606710294
178,1681.6508644
179,215.126417414
180,1526.62257908
181,1277.44864905
182,896.546541702
183,1214.76473077
184,878.27073704
185,1290.908455
186,1281.71352377
187,1105.63261674
188,1175.15467907
189,325.036829369
190,1145.04262561
191,631.152609607
192,2026.86041365
193,1481.35796434
194,1191.08766813
195,363.352412985
196,1689.23823391
197,1785.45202776
198,141.028925306
199,623.725844848
200,220.396326911
201,181.595392283
202,230.818560033
203,1286.07097198
204,1653.22029016
205,-298.252824134
206,500.025829764
207,-1.67862856372
208,1696.57154448
209,1937.53892604
210,473.852062583
211,2027.91522286
212,218.957169819
213,665.081655892
214,333.598881777
215,550.281918568
216,1978.61809975
217,1650.42767151
218,448.072162013
219,1579.33574735
220,986.926688783
221,1555.5389107
222,1403.33236672
223,1226.99743656
224,1747.75826374
225,2069.6365455
226,1289.60019276
227,1962.46525943
228,1788.39232458
229,1839.73921214
230,325.66804917
231,534.945634549
232,1811.39171378
233,1403.74297686
234,1659.13844865
235,2208.34225692
236,1690.37501404
237,275.592932178
238,1308.05159333
239,1724.9660145
240,666.756712849
241,1786.33283503
242,872.516628101
243,1426.53205172
244,1504.25137043
245,1703.27294061
246,1560.00392755
247,1829.40080242
248,1926.06641568
249,1523.61805872
250,901.150344599
251,1628.53278261
252,1500.05240452
253,1387.87679509
254,1478.22207928
255,1693.6004866
256,754.118726687
257,259.271370885
258,1105.37066547
259,1265.93315567
260,802.042197479
261,1364.38613227
262,1508.89746666
263,1773.04243839
264,212.959587092
265,1454.89981638
266,235.121132612
267,256.647298014
268,1708.88068446
269,1673.32948391
270,1526.31598718
271,1952.26968845
272,1625.32035704
273,1755.46009158
274,1843.63216203
275,1651.45271082
276,1231.43442605
277,1656.40159085
278,1650.3079892
279,2161.26978813
280,2172.40221162
281,681.307683881
282,2121.66577284
283,2119.51439558
284,1555.19486605
285,1507.04204424
286,1801.24392337
287,2120.74196208
288,1644.81251897
289,269.544706133
290,1597.49506631
291,1755.9097789
292,1752.31252111
293,719.882871906
294,1532.09193784
295,224.106100515
296,1694.70329424
297,1454.0356244
298,552.999140178
299,21.7135756258
300,-72.5611194948
301,1791.68676825
302,1693.75868472
303,459.375743847
304,424.378542474
305,963.311047545
306,1620.28471169
307,1692.34968427
308,1355.47610495
309,1563.12974019
310,50.7549594762
311,1269.24749723
312,923.260865184
313,813.624607556
314,1155.19724196
315,1632.6290933
316,1924.63491167
317,1565.07912422
318,616.931141966
319,693.787742786
320,1590.01859393
321,1753.0189918
